titulo,link
"
        Biocápsula sustentável, criada a partir de resíduos da indústria farmacêutica, dá vida à novas árvores em áreas degradadas
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=350&r=1684280109573&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsantos-regiao%2Fnoticia%2F2022%2F11%2F06%2Fbiocapsula-sustentavel-criada-a-partir-de-residuos-da-industria-farmaceutica-da-vida-a-novas-arvores-em-areas-degradadas.ghtml&syn=False&key=640c4a9808475379506f8dc99bfdf74b
"
        Projeto de reciclagem produz brinquedos sustentáveis para crianças do Morro da Cotia
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=351&r=1684280109578&u=https%3A%2F%2Fg1.globo.com%2Frj%2Frio-de-janeiro%2Fnoticia%2F2022%2F12%2F25%2Fprojeto-de-reciclagem-produz-brinquedos-sustentaveis-para-criancas-do-morro-da-cotia.ghtml&syn=False&key=8cbde012030a1cec9156168d6e559389
"
        Hortolândia começa a arrecadar garrafas pet para confecção de enfeites do 'Natal Sustentável'
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=352&r=1684280109582&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fcampinas-regiao%2Fnoticia%2F2022%2F09%2F27%2Fhortolandia-comeca-a-arrecadar-garrafas-pet-para-confeccao-de-enfeites-do-natal-sustentavel.ghtml&syn=False&key=5e83eb25e925d895aecfefb102fa15ea
"
        Pequenos produtores investem em soja não transgênica no norte do Paraná
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=353&r=1684280109648&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fcaminhos-do-campo%2Fnoticia%2F2023%2F03%2F12%2Fpequenos-produtores-investem-em-soja-nao-transgenica-no-norte-do-parana.ghtml&syn=False&key=99a58cdb3e1050122f202c44111f2bdb
"
        Mirante Rural destaca a produção sustentável dos agricultores familiares de Chapadinha
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=354&r=1684280109652&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11052176%2F&syn=False&key=e8b88c06115fde74f74ae55fb29e5ec4
"
        Materiais retirados do lixo viram concreto sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=355&r=1684280109656&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10855424%2F&syn=False&key=4b7f991c9e184caa1f1c57d7fc431ddb
"
        Mogi abre inscrições para crianças interessadas em integrar Comitê para o Desenvolvimento Sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=356&r=1684280109658&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fmogi-das-cruzes-suzano%2Fnoticia%2F2022%2F10%2F25%2Fmogi-abre-inscricoes-para-criancas-interessadas-em-integrar-comite-para-o-desenvolvimento-sustentavel.ghtml&syn=False&key=9bcbdc01bea23e7d923b1d1009ebb5ea
"
        Relator propõe excluir de MP possibilidade de afrouxar regras de combate ao desmatamento na Mata Atlântica
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=357&r=1684280109660&u=https%3A%2F%2Fg1.globo.com%2Fpolitica%2Fnoticia%2F2023%2F05%2F15%2Frelator-propoe-excluir-de-mp-possibilidade-de-afrouxar-regras-de-combate-ao-desmatamento-na-mata-atlantica.ghtml&syn=False&key=14786d237139cf6c6f90e63824330774
"
        Indaiatuba recebe desfile de moda pet sustentável com cães disponíveis para adoção
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=358&r=1684280109664&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fcampinas-regiao%2Fnoticia%2F2022%2F09%2F21%2Findaiatuba-recebe-desfile-de-moda-pet-sustentavel-com-caes-disponiveis-para-adocao.ghtml&syn=False&key=effe96b4b9ef8f08295d4deaae108c1b
"
        Adjany Simplício promete incentivar tecnologia de uso sustentável e revitalizar rios na PB
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=359&r=1684280109668&u=https%3A%2F%2Fg1.globo.com%2Fpb%2Fparaiba%2Feleicoes%2F2022%2Fnoticia%2F2022%2F09%2F21%2Fadjany-simplicio-promete-incentivar-tecnologia-de-uso-sustentavel-e-revitalizar-rios-na-pb.ghtml&syn=False&key=6eebe28d6c63a197b0f4cad60c419cf0
"
        Após 14 anos, Lula volta ao G7 para discutir guerra na Ucrânia, fome e preservação ambiental
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=360&r=1684280109746&u=https%3A%2F%2Fg1.globo.com%2Fpolitica%2Fnoticia%2F2023%2F05%2F16%2Fapos-14-anos-lula-volta-ao-g7-para-discutir-guerra-na-ucrania-fome-e-preservacao-ambiental.ghtml&syn=False&key=d922b60644ee15e65b026027f3b95dbc
"
        Parque da Grota Funda é revitalizado para fomento do turismo sustentável, pesquisa e educação ambiental
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=361&r=1684280110307&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fvale-do-paraiba-regiao%2Fespecial-publicitario%2Fprefeitura-de-atibaia%2Fmais-atibaia%2Fnoticia%2F2022%2F10%2F21%2Fparque-da-grota-funda-e-revitalizado-para-fomento-do-turismo-sustentavel-pesquisa-e-educacao-ambiental.ghtml&syn=False&key=89aecfc9925e47adf739763157fd99b8
"
        Exploração econômica sustentável é tema de fórum em Cuiabá
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=362&r=1684280110311&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10896334%2F&syn=False&key=23dff97ef1e9863e34d3bee43833f921
"
        Comerciantes e artesãos apostam em opções de presentes sustentáveis para o Natal
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=363&r=1684280110316&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsorocaba-jundiai%2Fnoticia%2F2022%2F12%2F22%2Fcomerciantes-e-artesaos-apostam-em-opcoes-de-presentes-sustentaveis-para-o-natal.ghtml&syn=False&key=d1bbcee20971ea61f421f1622f92f53a
"
        Carlos Oshiro explica maneiras de empreender com energia sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=364&r=1684280110320&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10891344%2F&syn=False&key=208d310cb6eeb8f8f168b90e3fd0d355
"
        Vinhos sustentáveis são tendência mundial
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=365&r=1684280110325&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fespecial-publicitario%2Fporto-a-porto%2Fguia-do-vinho-e-da-gastronomia%2Fnoticia%2F2022%2F10%2F21%2Fa-tendencia-mundial-sao-vinhos-sustentaveis.ghtml&syn=False&key=b76a54fa911c61d4dfc8042fb074c33d
"
        USP de Piracicaba recebe 'XIV Semana da Mobilidade Sustentável'; confira programação
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=366&r=1684280110329&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fpiracicaba-regiao%2Fnoticia%2F2022%2F09%2F18%2Fusp-de-piracicaba-recebe-xiv-semana-da-mobilidade-sustentavel-confira-programacao.ghtml&syn=False&key=79866b4482270d77fe0e71d39168297f
"
        Engenheira migra para o empreendedorismo sustentável e aposta no digital para crescer
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=367&r=1684280110368&u=https%3A%2F%2Fg1.globo.com%2Fespecial-publicitario%2Fvae%2Fnoticia%2F2022%2F09%2F13%2Fengenheira-migra-para-o-empreendedorismo-sustentavel-e-aposta-no-digital-para-crescer.ghtml&syn=False&key=297b10ddbce6d1c81e8fb73701c1da58
"
        Baiana System, Racionais e Djonga são atrações do festival Recife + Verde
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=368&r=1684280110373&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fo-que-fazer-no-recife%2Fnoticia%2F2023%2F03%2F29%2Fbaiana-system-racionais-e-djonga-sao-atracoes-do-festival-recife-verde.ghtml&syn=False&key=5662c2821ffa5dfc8ed4bd42c23bcbc0
"
        Brinquedos de madeira são opção criativa e sustentável pro dia das crianças
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=369&r=1684280110378&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11020038%2F&syn=False&key=e0dc565e6ab0f09ab3eccf3b1ce76a34
"
        Sistema de manejo garante pesca legal e sustentável do pirarucu no Amazonas; veja como é
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=370&r=1684280110383&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11018578%2F&syn=False&key=58e70c4250106252affc6e6053c605b1
"
        O futuro é elétrico? Entenda as tendências e vantagens da tecnologia para um futuro sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=371&r=1684280110388&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fespecial-publicitario%2Ftop-sun%2Ftop-sun-energia-solar%2Fnoticia%2F2022%2F09%2F15%2Fo-futuro-e-eletrico-entenda-as-tendencias-e-vantagens-da-tecnologia-para-um-futuro-sustentavel.ghtml&syn=False&key=31b62c2f5e440e228d5ee096f94e312f
"
        'Governo Lula está voltado a um novo ciclo de desenvolvimento do agro, dessa vez sustentável', diz senador de MT
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=372&r=1684280110468&u=https%3A%2F%2Fg1.globo.com%2Fglobonews%2Fjornal-globonews-edicao-das-18%2Fvideo%2Fgoverno-lula-esta-voltado-a-um-novo-ciclo-de-desenvolvimento-do-agro-dessa-vez-sustentavel-diz-senador-de-mt-11135197.ghtml&syn=False&key=22a62dc96679253eee12781181a0c7a7
"
        Cosméticos em barra são opção sustentável para reduzir embalagens plásticas na indústria da beleza
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=373&r=1684280110471&u=https%3A%2F%2Fg1.globo.com%2Fempreendedorismo%2Fpegn%2Fnoticia%2F2022%2F10%2F16%2Fcosmeticos-em-barra-sao-opcao-sustentavel-para-reduzir-embalagens-plasticas-na-industria-da-beleza.ghtml&syn=False&key=b65992bc96566ce3ba944b277ef77677
"
        Feira rural de Cascavel aposta em tecnologias sustentáveis para o futuro do agronegócio
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=374&r=1684280110477&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fcaminhos-do-campo%2Fnoticia%2F2022%2F12%2F18%2Ffeira-rural-de-cascavel-aposta-em-tecnologias-sustentaveis-para-o-futuro-do-agronegocio.ghtml&syn=False&key=ff8125c96ea65cd9dcfcf06085947e0e
"
        Sistema de manejo garante pesca legal e sustentável do pirarucu no Amazonas; veja como funciona
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=375&r=1684280110480&u=https%3A%2F%2Fg1.globo.com%2Fprofissao-reporter%2Fnoticia%2F2022%2F10%2F12%2Fsistema-de-manejo-garante-pesca-legal-e-sustentavel-do-pirarucu-no-amazonas-veja-como-funciona.ghtml&syn=False&key=37a373eefdadc9b198fb7e99d4a9bb28
"
        TecnoAgro: conheça o evento que vai reunir inovação, tecnologia, capacitação e investimento em MG
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=376&r=1684280110904&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Ftriangulo-mineiro%2Fagronegocios%2Fnoticia%2F2023%2F05%2F15%2Ftecnoagro-conheca-o-evento-que-vai-reunir-inovacao-tecnologia-capacitacao-e-investimento-em-mg.ghtml&syn=False&key=8c77354a476790df0cfabce223110238
"
        Itaquaquecetuba recebe Feira Sustentável neste domingo
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=377&r=1684280110908&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fmogi-das-cruzes-suzano%2Fnoticia%2F2022%2F06%2F04%2Fitaquaquecetuba-recebe-feira-sustentavel-neste-domingo.ghtml&syn=False&key=f06c8da2ce4fc31e7663e04d05fa60ff
"
        Empresas focam em economia sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=378&r=1684280110911&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10547249%2F&syn=False&key=13eb613ed522e1de9a45540a30b02da8
"
        'A saúde social deve ter o mesmo status da saúde física', diz médica
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=379&r=1684280110915&u=https%3A%2F%2Fg1.globo.com%2Fbemestar%2Fblog%2Flongevidade-modo-de-usar%2Fpost%2F2023%2F03%2F21%2Fa-saude-social-deve-ter-o-mesmo-status-da-saude-fisica-diz-medica.ghtml&syn=False&key=c2db5adabe70cd6ad739cb0db4007788
"
        ONG concede crédito a pequenos agricultores para a produção de cacau sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=380&r=1684280110917&u=https%3A%2F%2Fg1.globo.com%2Feconomia%2Fagronegocios%2Fglobo-rural%2Fnoticia%2F2022%2F09%2F04%2Fong-concede-credito-a-pequenos-agricultores-para-a-producao-de-cacau-sustentavel.ghtml&syn=False&key=77aecd6eb71bfb45ff0cd79ae28553cc
"
        Programa do Recife recebe prêmio mundial de habitação sustentável da ONU
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=381&r=1684280110921&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fne2%2Fvideo%2Fprograma-do-recife-recebe-premio-mundial-de-habitacao-sustentavel-da-onu-10993541.ghtml&syn=False&key=5b6968a36c2e97540dbc86092284dde9
"
        Porto Velho registra mais de 500 denúncias de queimadas na zona urbana entre 2022 e 2023
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=382&r=1684280110925&u=https%3A%2F%2Fg1.globo.com%2Fro%2Frondonia%2Fnoticia%2F2023%2F05%2F15%2Fporto-velho-registra-mais-de-500-denuncias-de-queimadas-na-zona-urbana-entre-2022-e-2023.ghtml&syn=False&key=7f1bd12cb10c62bdd7f3b17e05523448
"
        Capacete de papel que protege de verdade
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=383&r=1684280110967&u=https%3A%2F%2Fg1.globo.com%2Fmeio-ambiente%2Fvideo%2Fcapacete-de-papel-que-protege-de-verdade-11527617.ghtml&syn=False&key=6d1f3db8a4d4af733b32791089be4bd1
"
        Praia de Iracema recebe primeira edição do “Gastronomia Criativa e Sustentável”
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=384&r=1684280110971&u=https%3A%2F%2Fg1.globo.com%2Fce%2Fceara%2Fespecial-publicitario%2Fsebrae-ce%2Finovacao-e-negocios%2Fnoticia%2F2022%2F09%2F01%2Fpraia-de-iracema-recebe-primeira-edicao-do-gastronomia-criativa-e-sustentavel.ghtml&syn=False&key=6f76336a86dcf8e1401ffae35101c07b
"
        Jovens estudantes do Amapá criam telha sustentável com resíduos de coco
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=385&r=1684280110975&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10981403%2F&syn=False&key=f4483a936a0c0bd8fc0b0dad2418f319
"
        Veja a programação da Semana Nacional de Museus em BH
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=386&r=1684280110979&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Fminas-gerais%2Fnoticia%2F2023%2F05%2F15%2Fveja-a-programacao-da-semana-nacional-de-museus-em-bh.ghtml&syn=False&key=186cde6a570980ee8aa5b7cf5997fe9f
"
        Estreia do Profissão Repórter traz o primeiro de 5 episódios da série 'Pra onde, Brasil'
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=387&r=1684280110982&u=https%3A%2F%2Fg1.globo.com%2Fprofissao-reporter%2Fnoticia%2F2023%2F04%2F10%2Festreia-do-profissao-reporter-traz-o-primeiro-de-5-episodios-da-serie-pra-onde-brasil.ghtml&syn=False&key=e27dc6da5ca3b93cab27a3213d686da8
"
        VÍDEO: Como ovelhas ajudam a preservar as ruínas de Pompeia, na Itália
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=388&r=1684280110984&u=https%3A%2F%2Fg1.globo.com%2Fmundo%2Fnoticia%2F2023%2F03%2F19%2Fvideo-como-ovelhas-ajudam-a-preservar-as-ruinas-de-pompeia-na-italia.ghtml&syn=False&key=db403b636f2f76310806e5281109ec76
"
        Uso do calcário para melhoria do solo é solução sustentável para agronegócio do PR
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=389&r=1684280110988&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fespecial-publicitario%2Ffiep%2Fsistema-fiep%2Fnoticia%2F2022%2F08%2F25%2Fuso-do-calcario-para-melhoria-do-solo-e-solucao-sustentavel-para-agronegocio-do-pr.ghtml&syn=False&key=b5b7b54f68a9dbceba2b486a9acecd5e
"
        Um dos principais eventos de varejo do interior de SP chega à sua 11ª edição!
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=390&r=1684280110992&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fcampinas-regiao%2Fespecial-publicitario%2Facic%2Fnoticia%2F2023%2F05%2F10%2Fum-dos-principais-eventos-de-varejo-do-interior-de-sp-chega-a-sua-11a-edicao.ghtml&syn=False&key=8450d90f7c072523d558335aa79c6c65
"
        Um dos principais eventos de varejo do interior de SP chega à sua 11ª edição!
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=391&r=1684280111417&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fcampinas-regiao%2Fespecial-publicitario%2Facic%2Fnoticia%2F2023%2F05%2F10%2Fum-dos-principais-eventos-de-varejo-do-interior-de-sp-chega-a-sua-11a-edicao.ghtml&syn=False&key=8450d90f7c072523d558335aa79c6c65
"
        Brechós apostam no desapego e moda sustentável para atrair clientes
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=392&r=1684280111419&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10906355%2F&syn=False&key=c8326e4f50ded0ebdc80f98b9e7a37ce
"
        Globo Repórter registra aventura em dunas dos lençóis piauienses
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=393&r=1684280111420&u=https%3A%2F%2Fg1.globo.com%2Fglobo-reporter%2Fnoticia%2F2023%2F03%2F25%2Fglobo-reporter-registra-aventura-em-dunas-dos-lencois-piauienses.ghtml&syn=False&key=b73fec9ae3cb1c04faf10344f4abe309
"
        G1 destaca telha sustentável com resíduos de coco criada por jovens do Amapá
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=394&r=1684280111422&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10958111%2F&syn=False&key=f3cfeaad188ca220f80d4deb3c701011
"
        Pequenos agricultores de Petrolina são beneficiados com projeto sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=395&r=1684280111423&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10813518%2F&syn=False&key=bef0d83f4c12005c1bc2b772f82ed5bf
"
        Adjany Simplício promete incentivar tecnologia de uso sustentável e revitalizar rios
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=396&r=1684280111425&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10956054%2F&syn=False&key=017d4c4b4bec422b4605cfbe4767ea5c
"
        A evolução do desenvolvimento sustentável em Minas
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=397&r=1684280111427&u=https%3A%2F%2Fg1.globo.com%2Fmg%2Fminas-gerais%2Fespecial-publicitario%2Fminas-do-amanha%2Fsustentabilidade%2Fnoticia%2F2022%2F03%2F08%2Fa-evolucao-do-desenvolvimento-sustentavel-em-minas.ghtml&syn=False&key=14ba84a9d928eda8ca24297e37b2ceff
"
        Orlando Pessuti (MDB), candidato ao Senado pelo Paraná, fala sobre agricultura sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=398&r=1684280111428&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fvideo%2Forlando-pessuti-mdb-candidato-ao-senado-pelo-parana-fala-sobre-agricultura-sustentavel-10951452.ghtml&syn=False&key=750b20a14b9e9995ebdbb9ec0dc29741
"
        ICA implanta sistema sustentável para produção de carvão vegetal
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=399&r=1684280111430&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10885437%2F&syn=False&key=7de4a4c8a505523f73989164de28fd95
"
        ICA implanta sistema sustentável para produção de carvão vegetal
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=400&r=1684280111432&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10885626%2F&syn=False&key=fa0447e87a788a1f57775a774bca3754
"
        Lula indica Dilma para o comando do banco dos Brics
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=401&r=1684280111433&u=https%3A%2F%2Fg1.globo.com%2Fjornal-nacional%2Fnoticia%2F2023%2F03%2F24%2Flula-indica-dilma-para-o-comando-do-banco-dos-brics.ghtml&syn=False&key=343b39ad88df433dc9ee69e1dea6e496
"
        Pesca sustentável do pirarucu leva benefícios a comunidades do Amazonas: 'Gera renda, o manejo para nós representa vida'
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=402&r=1684280111434&u=https%3A%2F%2Fg1.globo.com%2Fprofissao-reporter%2Fnoticia%2F2022%2F10%2F13%2Fpesca-sustentavel-do-pirarucu-leva-beneficios-a-comunidades-do-amazonas-gera-renda-o-manejo-para-nos-representa-vida.ghtml&syn=False&key=5027b5c0c373d34dc0278d4aea8f17f9
"
        Simone Tebet (MDB) responde a pergunta sobre desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=403&r=1684280111435&u=https%3A%2F%2Fg1.globo.com%2Fglobonews%2Fcentral-das-eleicoes%2Fvideo%2Fsimone-tebet-mdb-responde-a-pergunta-sobre-desenvolvimento-sustentavel-10790722.ghtml&syn=False&key=faa38e7afba361020e56833fc19c844b
"
        Cosméticos em barra são opção sustentável para reduzir embalagens plásticas na indústria da beleza
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=404&r=1684280111437&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11029519%2F&syn=False&key=27f58beacf0180994eaf11e888bcf1ef
"
        Crianças aprendem a cultivar horta de forma sustentável, em Campina Grande
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=405&r=1684280111438&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10941551%2F&syn=False&key=1cf7e9b1b4405f9d01318a41aedaaf11
"
        Cosméticos em barra são opção sustentável para reduzir embalagens plásticas na indústria da beleza
      ",//g1.globo.com/busca/click?q=sustent%C3%A1vel&p=406&r=1684280111943&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11029519%2F&syn=False&key=27f58beacf0180994eaf11e888bcf1ef
