titulo,link
"
        Lula indica Dilma para o comando do banco dos Brics
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=380&r=1684280868671&u=https%3A%2F%2Fg1.globo.com%2Fjornal-nacional%2Fnoticia%2F2023%2F03%2F24%2Flula-indica-dilma-para-o-comando-do-banco-dos-brics.ghtml&syn=False&key=5dc7b124db2e5d8e465141144bdadf37
"
        Cooperativismo: um jeito justo e sustentável de fazer negócios
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=381&r=1684280868675&u=https%3A%2F%2Fg1.globo.com%2Fespecial-publicitario%2Fsomoscoop%2Fnoticia%2F2022%2F10%2F25%2Fcooperativismo-um-jeito-justo-e-sustentavel-de-fazer-negocios.ghtml&syn=False&key=863b0fa93a1163655d258fac0d699044
"
        Coruja-buraqueira é resgatada com asa ferida em Maricá, no RJ
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=382&r=1684280868680&u=https%3A%2F%2Fg1.globo.com%2Frj%2Fregiao-dos-lagos%2Fnoticia%2F2023%2F03%2F23%2Fcoruja-buraqueira-e-resgatada-com-asa-ferida-em-marica-no-rj.ghtml&syn=False&key=b9f8f5657f29ca9cc66b9c3081578b83
"
        Noronha divulga programação da 3ª edição do projeto Onda Sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=383&r=1684280868684&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fblog%2Fviver-noronha%2Fpost%2F2022%2F11%2F25%2Fnoronha-divulga-programacao-da-3a-edicao-do-projeto-onda-sustentavel.ghtml&syn=False&key=2c3c969c439aaaf078d6303f2491f4d7
"
        Cop:27: Governadores discutem investimentos em desenvolvimento sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=384&r=1684280868688&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11128561%2F&syn=False&key=1b61b4ec18bd685cc69f00888d7915a2
"
        Retomada do Fundo Amazônia ajuda no combate ao desmatamento e desenvolvimento sustentável na região, dizem entidades
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=385&r=1684280868690&u=https%3A%2F%2Fg1.globo.com%2Fnatureza%2Famazonia%2Fnoticia%2F2023%2F01%2F02%2Fretomada-do-fundo-amazonia-ajuda-no-combate-ao-desmatamento-e-desenvolvimento-sustentavel-na-regiao-dizem-entidades.ghtml&syn=False&key=8e480d143a5c59011d3300f9b9dc6d42
"
        Produtores apostam em tecnologias sustentáveis para o fortalecimento da fruticultura
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=386&r=1684280868694&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10410187%2F&syn=False&key=f1f7670ec492476c06af3118c62ba284
"
        Redação sobre turismo sustentável premia estudante com um notebook
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=387&r=1684280868765&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11126167%2F&syn=False&key=1eb13207485fd77320a8f7db6d1e508f
"
        Mãos à obra ensina a fazer um porta-garrafa feito com calça jeans
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=388&r=1684280868771&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11496375%2F&syn=False&key=8c51e287904270206979c935eacdffb1
"
        Saiba como produzir de maneira sustentável e menos agressiva ao meio-ambiente
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=389&r=1684280868775&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11202877%2F&syn=False&key=68e6c85071417bbd07751661b8613da0
"
        Voluntários constroem igreja sustentável em Abadiânia
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=390&r=1684280868779&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10801594%2F&syn=False&key=816aaa201d4229212a629f721db37b7a
"
        Saiba como produzir de maneira sustentável e menos agressiva ao meio-ambiente
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=391&r=1684280869609&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11202877%2F&syn=False&key=68e6c85071417bbd07751661b8613da0
"
        Arujá recebe feiras sustentável e do microempreeendedor neste domingo
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=392&r=1684280869611&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11119837%2F&syn=False&key=1cb6fa74509e28d6dd572d9b02866104
"
        'Ideias e Negócios': clientes estão buscando produtos e serviços sustentáveis
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=393&r=1684280869612&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10500607%2F&syn=False&key=2998bb5a41a9d113483f698b9bde78df
"
        Moradores da Jatiúca aproveitaram uma feira sustentável no final de semana
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=394&r=1684280869614&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11195986%2F&syn=False&key=46cba7680707e1e76c7f69a7a462ee70
"
        Governo amplia campanha pela regularização de barragens, em Goiás
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=395&r=1684280869615&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11569183%2F&syn=False&key=ccd46b9e33872289c94efcf047b3c596
"
        'Nós somos do agro sustentável', diz Simone Tebet sobre ser de família tradicional do agronegócio
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=396&r=1684280869616&u=https%3A%2F%2Fg1.globo.com%2Ffantastico%2Fnoticia%2F2022%2F11%2F21%2Fnos-somos-do-agro-sustentavel-diz-simone-tebet-sobre-ser-de-familia-tradicional-do-agronegocio.ghtml&syn=False&key=b0d558ab07c73143e8ad9e7e37abfde9
"
        Em Itapiranga e Silves, agricultores recebem cursos técnicos voltados a negócios sustentáveis
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=397&r=1684280869704&u=https%3A%2F%2Fg1.globo.com%2Fam%2Famazonas%2Fnoticia%2F2022%2F04%2F14%2Fem-itapiranga-e-silves-agricultores-recebem-cursos-tecnicos-voltados-a-negocios-sustentaveis.ghtml&syn=False&key=2ccaeda0b9218719e8e9a2f51337f751
"
        Cresol integra práticas de ESG preconizadas pela ONU e aplica milhões para empreendimentos sustentáveis
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=398&r=1684280869706&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fespecial-publicitario%2Fcresol%2Fguia-de-solucoes-financeiras%2Fnoticia%2F2022%2F05%2F24%2Fcresol-integra-praticas-de-esg-preconizadas-pela-onu-e-aplica-milhoes-para-empreendimentos-sustentaveis.ghtml&syn=False&key=11038a03704876c78ce6646ee9a2aac5
"
        O que é emprego verde e qual o impacto para um futuro mais sustentável do mercado
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=399&r=1684280869709&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fespecial-publicitario%2Ftop-sun%2Ftop-sun-energia-solar%2Fnoticia%2F2022%2F11%2F21%2Fo-que-e-emprego-verde-e-qual-o-impacto-para-um-futuro-mais-sustentavel-do-mercado.ghtml&syn=False&key=5f941ece8b7704c9e3042170238bc532
"
        Redação sobre turismo sustentável pode valer um notebook
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=400&r=1684280869710&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11105756%2F&syn=False&key=a82ce84e10b39c7b2191f13b9f07d255
"
        Mirante Rural destaca produção de arroz nas roças do Sul do MA
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=401&r=1684280869712&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11558821%2F&syn=False&key=b9f3880928c01e748aeba4e9477c2a64
"
        Caminhos sustentáveis: setores do agro apostam em práticas amigas do meio ambiente e alavancam economia
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=402&r=1684280869713&u=https%3A%2F%2Fg1.globo.com%2Fms%2Fmato-grosso-do-sul%2Fnoticia%2F2022%2F05%2F23%2Fcaminhos-sustentaveis-setores-do-agro-apostam-em-praticas-amigas-do-meio-ambiente-e-alavancam-economia.ghtml&syn=False&key=92823153d92266fa06f63e2703e5dd08
"
        Universo Pecuária destaca a produção sustentável em Lavras do Sul
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=403&r=1684280869715&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11099524%2F&syn=False&key=e01768d581a5321d3d2ed8a825ca0446
"
        Rentáveis, sustentáveis e próximas do cliente: produtores mostram vantagens e desafios das hortas urbanas
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=404&r=1684280869804&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fribeirao-preto-franca%2Festacao-agro%2Fnoticia%2F2022%2F04%2F02%2Frentaveis-sustentaveis-e-proximas-do-cliente-produtores-mostram-vantagens-e-desafios-das-hortas-urbanas.ghtml&syn=False&key=63dd65c87c290a07721885b3122cb8b8
"
        Empresas e organizações discutem desenvolvimento sustentável e combate à pobreza
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=405&r=1684280869806&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fne2%2Fvideo%2Fempresas-e-organizacoes-discutem-desenvolvimento-sustentavel-e-combate-a-pobreza-11098209.ghtml&syn=False&key=d1bc1c94e55a7ba38ccd1a2b64bb7806
"
        Indígenas e quilombolas participam de capacitação sobre produção sustentável do Cumaru
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=406&r=1684280870235&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11099628%2F&syn=False&key=bbadfaf53dbbe1193157d2996dd9e107
"
        Empresas e organizações discutem desenvolvimento sustentável e combate à pobreza
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=407&r=1684280870238&u=https%3A%2F%2Fg1.globo.com%2Fpe%2Fpernambuco%2Fne2%2Fvideo%2Fempresas-e-organizacoes-discutem-desenvolvimento-sustentavel-e-combate-a-pobreza-11098209.ghtml&syn=False&key=d1bc1c94e55a7ba38ccd1a2b64bb7806
"
        Projeto ajuda produtores de laranja produzirem de forma sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=408&r=1684280870243&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsorocaba-jundiai%2Fnosso-campo%2Fnoticia%2F2022%2F10%2F09%2Fprojeto-ajuda-produtores-de-laranja-produzirem-de-forma-sustentavel.ghtml&syn=False&key=96825ae2c5cdf1439ef66ca19e00a9cb
"
        Arquitetura Sustentável? Veja 3 vantagens da ""casa verde""
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=409&r=1684280870246&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fvale-do-paraiba-regiao%2Fespecial-publicitario%2Fmobdec%2Fmobiliar-e-decorar%2Fnoticia%2F2022%2F08%2F10%2Farquitetura-sustentavel-veja-3-vantagens-da-casa-verde.ghtml&syn=False&key=448691e3a252be7da94732796cc6c592
"
        12ª Virada Sustentável acontece em São Paulo
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=410&r=1684280870253&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-paulo%2Fbom-dia-sp%2Fvideo%2F12a-virada-sustentavel-acontece-em-sao-paulo-11095641.ghtml&syn=False&key=f3ab0d2becdf2c669dc3a1c33c1a6dea
"
        Gestão sustentável é chave da expansão de empresa catarinense
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=411&r=1684280870257&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fespecial-publicitario%2Fsebrae-sc%2Fsebrae-acelera-negocios%2Fnoticia%2F2022%2F10%2F14%2Fgestao-sustentavel-e-chave-da-expansao-de-empresa-catarinense.ghtml&syn=False&key=d3c732aa5022467824a588bd7644e085
"
        Na COP27, AC apresenta plano de desenvolvimento sustentável e firma cooperação para criação de unidade de conservação
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=412&r=1684280870260&u=https%3A%2F%2Fg1.globo.com%2Fac%2Facre%2Fnoticia%2F2022%2F11%2F14%2Fna-cop27-ac-apresenta-plano-de-desenvolvimento-sustentavel-e-firma-cooperacao-para-criacao-de-unidade-de-conservacao.ghtml&syn=False&key=b37e670005becf4b0296ad5c99be77b2
"
        Virada Sustentável vai até 23 de novembro
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=413&r=1684280870264&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsao-paulo%2Fsp2%2Fvideo%2Fvirada-sustentavel-vai-ate-23-de-novembro-11094587.ghtml&syn=False&key=de2b79fa837c26eb9661c59039bc6120
"
        Redação sobre turismo sustentável pode valer um notebook
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=414&r=1684280870267&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11092146%2F&syn=False&key=2896d0ff3a75120f2f3dfad626443f2e
"
        Virada Sustentável retorna com atividades presenciais, em Manaus
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=415&r=1684280870315&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11094243%2F&syn=False&key=4611e6c67f04d19e8c45647ca50c9616
"
        Economista vencedor do Nobel diz que Brasil sobreviveu a uma 'pena de morte' ao se referir aos juros
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=416&r=1684280870320&u=https%3A%2F%2Fg1.globo.com%2Frj%2Frio-de-janeiro%2Fnoticia%2F2023%2F03%2F20%2Feconomista-vencedor-do-nobel-diz-que-brasil-sobreviveu-a-uma-pena-de-morte-ao-se-referir-aos-juros.ghtml&syn=False&key=62b0f87c21ca75e31e360d7209692d4f
"
        Feira de 'Moda Sustentável' atraiu 10 mil pessoas em São José
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=417&r=1684280870324&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11178512%2F&syn=False&key=c8e45dd98186d09d924c2d4d70b66c67
"
        Feira de moda sustentável em São José dos Campos atraiu 10 mil pessoas
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=418&r=1684280870327&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11179414%2F&syn=False&key=be03dfec8fb97beaf19b67d71c800417
"
        Alunos de Cuiabá participam de gincana sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=419&r=1684280870330&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10981373%2F&syn=False&key=4f00122674585d04050afc3eee2762c8
"
        Procura por construções sustentáveis cresce na região
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=420&r=1684280870334&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10069879%2F&syn=False&key=5d541ff618a684166598f7474f7a41cf
"
        Procura por construções sustentáveis cresce na região
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=421&r=1684280870928&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10068451%2F&syn=False&key=bd9d18589a70059a35d8c32e85eebece
"
        Mirante Rural mostra o sistema sustentável da criação de tilápia em Paço do Lumiar
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=422&r=1684280870932&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11177445%2F&syn=False&key=022e0b3cbf89157b33b442d3ff7c0985
"
        Feira orgânica, sustentável e holística vai ser realizada de 10 a 12 de novembro em Maceió
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=423&r=1684280870938&u=https%3A%2F%2Fg1.globo.com%2Fal%2Falagoas%2Fnoticia%2F2022%2F11%2F08%2F1a-feira-organcia-sustentavel-e-holistica-de-al-e-realizada-no-centro-de-maceio.ghtml&syn=False&key=09cd31aac3a036e76cb4a2c3faf8a89c
"
        Biocápsula sustentável, criada a partir de resíduos da indústria farmacêutica, dá vida à novas árvores em áreas degradadas
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=424&r=1684280870943&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fsantos-regiao%2Fnoticia%2F2022%2F11%2F06%2Fbiocapsula-sustentavel-criada-a-partir-de-residuos-da-industria-farmaceutica-da-vida-a-novas-arvores-em-areas-degradadas.ghtml&syn=False&key=3d69e70a5f024f4b95205761793c12c0
"
        Adjany Simplício promete incentivar tecnologia de uso sustentável e revitalizar rios na PB
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=425&r=1684280870947&u=https%3A%2F%2Fg1.globo.com%2Fpb%2Fparaiba%2Feleicoes%2F2022%2Fnoticia%2F2022%2F09%2F21%2Fadjany-simplicio-promete-incentivar-tecnologia-de-uso-sustentavel-e-revitalizar-rios-na-pb.ghtml&syn=False&key=cb53478e370452ed6a29420988df4535
"
        Paulo Dantas pergunta a Rodrigo Cunha sobre turismo sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=426&r=1684280870951&u=https%3A%2F%2Fg1.globo.com%2Fal%2Falagoas%2Fvideo%2Fpaulo-dantas-pergunta-a-rodrigo-cunha-sobre-turismo-sustentavel-11068281.ghtml&syn=False&key=32ff3026da915cc6ae5c849d8af88f9b
"
        Festival de moda sustentável une ação social, música ao vivo e desfiles em Campo Grande
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=427&r=1684280870997&u=https%3A%2F%2Fg1.globo.com%2Fms%2Fmato-grosso-do-sul%2Fnoticia%2F2022%2F12%2F16%2Ffestival-de-moda-sustentavel-une-acao-social-musica-ao-vivo-e-desfiles-em-campo-grande.ghtml&syn=False&key=6308efabc5e8af0a5113073249f25cdc
"
        Feirinha de produtos sustentáveis reúne pequenos empreendedores em Teresina
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=428&r=1684280871001&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10255947%2F&syn=False&key=2811601ee261a2ac43f42dee787f86f7
"
        Por que grandes empresas estão investindo na energia sustentável da Enel?
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=429&r=1684280871005&u=https%3A%2F%2Fg1.globo.com%2Fespecial-publicitario%2Fenel-green-power%2Fnoticia%2F2022%2F09%2F29%2Fpor-que-grandes-empresas-estao-investindo-na-energia-sustentavel-da-enel.ghtml&syn=False&key=37047cbac623e4648a7a7c4c6e0058ab
"
        AO VIVO: Fórum Agro 5.0 discute propostas para elevar o potencial sustentável do setor em SC
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=430&r=1684280871010&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fcampo-e-negocios%2Fao-vivo%2Fao-vivo-forum-agro-50-discute-propostas-para-elevar-o-potencial-sustentavel-do-setor-em-sc.ghtml&syn=False&key=c9effca14eb8a35518665f4b61cdea7e
"
        Dieta, cinta de lã, lago para nadar: como são criados e selecionados os animais que participam do Limeira Rodeo Music
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=431&r=1684280871014&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fpiracicaba-regiao%2Flimeira-rodeo-music%2Fnoticia%2F2023%2F03%2F14%2Fdieta-cinta-de-la-lago-para-nadar-como-sao-criados-e-selecionados-os-animais-que-participam-do-limeira-rodeo-music.ghtml&syn=False&key=9c687ccadd5606a22ab3b63dece3cfbd
"
        Evento em Florianópolis reúne marcas com propostas de consumo sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=432&r=1684280871018&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11051604%2F&syn=False&key=cd91fbe73296868a1e5b4ca39432df00
"
        Garrafas pets viram enfeites sustentáveis em Belém
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=433&r=1684280871022&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10119544%2F&syn=False&key=e1ee0cd5b62dbf2639b56239364ad871
"
        Lavouras de bananas ganham importante aliado na produção sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=434&r=1684280871027&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F11050735%2F&syn=False&key=666917abe70ebc5c83b1ad2ab88145cd
"
        Vereadores adiam votação de projeto que visa alterar Plano Diretor de São José dos Campos
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=435&r=1684280871032&u=https%3A%2F%2Fg1.globo.com%2Fsp%2Fvale-do-paraiba-regiao%2Fnoticia%2F2023%2F05%2F12%2Fvereadores-adiam-votacao-de-projeto-que-visa-alterar-plano-diretor-de-sao-jose-dos-campos.ghtml&syn=False&key=8d0f22759c43971c7e3b738af6e8d3cf
"
        O futuro é elétrico? Entenda as tendências e vantagens da tecnologia para um futuro sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=436&r=1684280871755&u=https%3A%2F%2Fg1.globo.com%2Fsc%2Fsanta-catarina%2Fespecial-publicitario%2Ftop-sun%2Ftop-sun-energia-solar%2Fnoticia%2F2022%2F09%2F15%2Fo-futuro-e-eletrico-entenda-as-tendencias-e-vantagens-da-tecnologia-para-um-futuro-sustentavel.ghtml&syn=False&key=b19e03c7ce7d47ab58eeaa87f5977c5e
"
        Energia Solar: Uma obrigação sustentável
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=437&r=1684280871760&u=https%3A%2F%2Fg1.globo.com%2Fpr%2Fparana%2Fespecial-publicitario%2Fespaco-smart%2Ftecnologia-e-inovacao-na-construcao%2Fnoticia%2F2022%2F07%2F19%2Fenergia-solar-uma-obrigacao-sustentavel.ghtml&syn=False&key=dbd785edf9c166d0d97c72822cc46a06
"
        Instituto Juruti Sustentável recebe visitas avaliativas e fortalece parcerias no Oeste paraense
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=438&r=1684280871765&u=https%3A%2F%2Fg1.globo.com%2Fpa%2Fsantarem-regiao%2Fnoticia%2F2022%2F12%2F10%2Finstituto-juruti-sustentavel-recebe-visitas-avaliativas-e-fortalece-parcerias-no-oeste-paraense.ghtml&syn=False&key=3b5f06b5752e88da26284b506a03eeb5
"
        RR: produtores de frutas comemoram sucesso após adoção de tecnologias sustentáveis
      ",//g1.globo.com/busca/click?q=sustent%C3%A1veis&p=439&r=1684280871770&u=https%3A%2F%2Fgloboplay.globo.com%2Fv%2F10473118%2F&syn=False&key=6c17dbfc42ff934f65d4dc1de5171f99
